artist,group,song,type,performance,year,recording,link,date_uploaded,date_accessed,transcription
philipsayce,10_nonAA_US,bitter_monday,original,studio,2010,innerevolution,https://www.youtube.com/watch?v=RChyw7GBDB4,2010-05-13,2023-12-13,done
philipsayce,10_nonAA_US,morning_star,original,studio,2012,peace_machine,https://www.youtube.com/watch?v=31jOPB1Mx1U,2020-02-17,2023-12-13,done
philipsayce,10_nonAA_US,on_the_road_again,original,studio,2015,influence,https://www.youtube.com/watch?v=a0-eYe8seVs,2022-06-27,2023-12-13,done
samanthafish,10_nonAA_US,crow_jane,cover,live,2017,live_at_the_cutting_room,https://www.youtube.com/watch?v=UPjSsvj6mlg,2017-12-20,2023-12-14,
samanthafish,10_nonAA_US,jim_lee_blues_part_i,cover,live,2017,live_at_the_highline_ballroom,https://www.youtube.com/watch?v=OM82KcpLPYo,2017-04-15,2023-12-14,
samanthafish,10_nonAA_US,whos_been_talking,cover,live,2016,live_at_callahan,https://www.youtube.com/watch?v=ireV7tf3co8,2016-07-29,2023-12-14,
samanthafish,10_nonAA_US,black_wind_howling,original,live,2014,live_at_don_odells,https://www.youtube.com/watch?v=eFoj4Pp_5bU,2014-04-29,2023-12-14,
samanthafish,10_nonAA_US,lets_have_some_fun,original,live,2016,live_at_fairfield_theatre_company,https://www.youtube.com/watch?v=cOgTZrlz2aY,2016-02-14,2023-12-14,
samanthafish,10_nonAA_US,sucker_born,original,live,2014,live_at_don_odells,https://www.youtube.com/watch?v=w929i0urXlo,2014-05-02,2023-12-14,
samanthafish,10_nonAA_US,crow_jane,cover,studio,2017,chills_and_fever,https://www.youtube.com/watch?v=Pkb2tZDTeQQ,2017-02-07,2023-12-14,done
samanthafish,10_nonAA_US,jim_lee_blues_part_i,cover,studio,2015,wild_heart,https://www.youtube.com/watch?v=sfiO3iUCfyM,2015-12-18,2023-12-14,done
samanthafish,10_nonAA_US,whos_been_talking,cover,studio,2013,black_wind_howlin,https://www.youtube.com/watch?v=ZtXOWX-Phig,2015-12-17,2023-12-14,done
samanthafish,10_nonAA_US,black_wind_howling,original,studio,2013,black_wind_howlin,https://www.youtube.com/watch?v=pCUsZdihsjw,2015-12-18,2023-12-14,done
samanthafish,10_nonAA_US,lets_have_some_fun,original,studio,2013,black_wind_howlin,https://www.youtube.com/watch?v=uNZi61az_qE,2015-12-19,2023-12-14,done
samanthafish,10_nonAA_US,sucker_born,original,studio,2013,black_wind_howlin,https://www.youtube.com/watch?v=QQSWweaZm_w,2015-12-16,2023-12-14,done
albertking,60_AA,as_the_years_go_passing_by,cover,live,1969,live_69,https://www.youtube.com/watch?v=8alufsLJPHo,2014-11-08,2023-01-19,done
albertking,60_AA,crosscut_saw,cover,live,1969,live_69,https://www.youtube.com/watch?v=ygoOqAvwGFw,2014-11-08,2023-01-19,done
albertking,60_AA,ill_play_the_blues_for_you,cover,live,1972,live_at_the_los_angeles_memorial_coliseum,https://www.youtube.com/watch?v=eqakBWGScY4,2019-06-29,2023-06-14,done
albertking,60_AA,ive_made_nights_by_myself,original,live,1968,thursday_night_in_san_fransisco,https://www.youtube.com/watch?v=TQ4LO1J-M3E,2012-02-24,2023-01-19,done
albertking,60_AA,oh_pretty_woman,original,live,1970,live_at_the_fillmore_east,https://www.youtube.com/watch?v=Hw-kPkdrajU,2010-12-29,2023-06-14,done
albertking,60_AA,personal_manager,original,live,1969,live_69,https://www.youtube.com/watch?v=MyFf0GS8Y-U,2014-11-08,2023-01-19,done
albertking,60_AA,as_the_years_go_passing_by,cover,studio,1967,born_under_a_bad_sign,https://www.youtube.com/watch?v=b3Gxg3cEcKU,2012-12-15,2023-06-14,done
albertking,60_AA,crosscut_saw,cover,studio,1967,born_under_a_bad_sign,https://www.youtube.com/watch?v=wUBMJk3syzi,2008-06-11,2023-06-14,done
albertking,60_AA,ill_play_the_blues_for_you,cover,studio,1972,ill_play_the_blues_for_you,https://www.youtube.com/watch?v=aZ26D0kjau0,2019-01-10,2023-06-14,done
albertking,60_AA,ive_made_nights_by_myself,original,studio,1962,single,https://www.youtube.com/watch?v=gAieYS8zWKo,2015-07-04,2023-06-14,done
albertking,60_AA,oh_pretty_woman,original,studio,1967,born_under_a_bad_sign,https://www.youtube.com/watch?v=PzhQfU1tYh4,2018-08-05,2023-06-14,done
albertking,60_AA,personal_manager,original,studio,1967,born_under_a_bad_sign,https://www.youtube.com/watch?v=SwyASx4TkkA,2013-09-23,2023-06-14,done
bbking,60_AA,everyday_i_have_the_blues,cover,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=sl9tGmg4p88,2018-12-12,2023-01-10,done
bbking,60_AA,how_blue_can_you_get,cover,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=5LSd1KO8a68,2018-12-12,2023-01-10,done
bbking,60_AA,sweet_little_angel,cover,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=RYKYMUFestk,2018-12-12,2023-01-10,done
bbking,60_AA,please_love_me,original,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=TMmPsMNij2E,2018-12-12,2023-01-10,done
bbking,60_AA,worry_worry,original,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=aZPpXhiOZnU,2018-12-12,2023-01-10,done
bbking,60_AA,you_done_lost_your_good_thing_now,original,live,1964,live_at_the_regal,https://www.youtube.com/watch?v=F--NO5Dfer4,2018-12-12,2023-01-10,done
bbking,60_AA,everyday_i_have_the_blues,cover,studio,1957,singin_the_blues,https://www.youtube.com/watch?v=LQCjf4clHME,2022-05-08,2023-06-14,done
bbking,60_AA,how_blue_can_you_get,cover,studio,1963,blues_in_my_heart,https://www.youtube.com/watch?v=oPpiBKautlE,2020-04-11,2023-06-14,done
bbking,60_AA,sweet_little_angel,cover,studio,1957,singin_the_blues,https://www.youtube.com/watch?v=3VhQb-HuaVA,2022-05-08,2023-06-14,done
bbking,60_AA,please_love_me,original,studio,1957,singin_the_blues,https://www.youtube.com/watch?v=oMOrBUXF1-4,2022-05-08,2023-06-14,done
bbking,60_AA,worry_worry,original,studio,1959,single,https://www.youtube.com/watch?v=WjbhKejHK8k,2015-08-23,2023-06-14,done
bbking,60_AA,you_done_lost_your_good_thing_now,original,studio,1961,my_kind_of_blues,https://www.youtube.com/watch?v=hTy0H6pDepE,2016-11-16,2023-06-14,done
freddieking,60_AA,aint_no_sunshine,cover,live,1973,live_in_stockholm,https://www.youtube.com/watch?v=C-1Z3KAp_LU,N/A,2023-02-14,done
freddieking,60_AA,big_legged_woman,cover,live,1973,live_in_stockholm,https://www.youtube.com/watch?v=NBjop66Kogw,N/A,2023-02-14,done
freddieking,60_AA,going_down,cover,live,1972,live_at_the_sugarbowl,https://www.youtube.com/watch?v=Pbe37tsuq0M,2022-05-30,2023-02-14,done
freddieking,60_AA,have_you_ever_loved_a_woman,original,live,1973,live_in_stockholm,https://www.youtube.com/watch?v=rnf3Xy01Uik,N/A,2023-02-14,done
freddieking,60_AA,i_love_the_woman,original,live,1966,the_beat_tv_show,https://www.youtube.com/watch?v=SA2wZYP5xCE,2014-01-18,2023-06-14,done
freddieking,60_AA,im_tore_down,original,live,1972,live_at_the_sugarbowl,https://www.youtube.com/watch?v=L4lV1OKu7v4,2022-05-30,2023-02-14,done
freddieking,60_AA,aint_no_sunshine,cover,studio,1972,texas_cannonball,https://www.youtube.com/watch?v=W4sXl8z2b0i,2020-05-13,2023-06-14,done
freddieking,60_AA,big_legged_woman,cover,studio,1972,texas_cannonball,https://www.youtube.com/watch?v=xF4Dyt2t7XY,2020-05-13,2023-06-14,done
freddieking,60_AA,going_down,cover,studio,1971,getting_ready_world,https://www.youtube.com/watch?v=RCS13zpvF9k,2013-03-31,2023-06-14,done
freddieking,60_AA,have_you_ever_loved_a_woman,original,studio,1961,freddie_king_sings,https://www.youtube.com/watch?v=h-Zo7ijWlz0,2010-06-02,2023-06-14,done
freddieking,60_AA,i_love_the_woman,original,studio,1961,freddie_king_sings,https://www.youtube.com/watch?v=kS3iVXFB71U,2020-03-05,2023-06-14,done
freddieking,60_AA,im_tore_down,original,studio,1971,getting_ready_world,https://www.youtube.com/watch?v=YB52eLfirFA,2017-03-31,2023-06-14,done
jimihendrix,60_AA,catfish_blues,cover,live,1967,live_in_stockholm,https://www.youtube.com/watch?v=ovieyGdSaig,2015-08-09,2023-06-14,done
jimihendrix,60_AA,hey_joe,cover,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=wfx19ngj-VM,2015-07-28,2023-02-01,done
jimihendrix,60_AA,killing_floor,cover,live,1967,live_at_monterey,https://www.youtube.com/watch?v=KmclMPL4eQw,2014-11-08,2023-06-21,done
jimihendrix,60_AA,hear_my_train_a_comin,original,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=i2vxoWbUG-k,2015-07-28,2023-02-01,done
jimihendrix,60_AA,red_house,original,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=golnYBg_iGE,2015-07-28,2023-02-01,done
jimihendrix,60_AA,voodoo_child,original,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=cvfQ4WPQdlk,2015-07-28,2023-02-01,done
jimihendrix,60_AA,catfish_blues,cover,studio,1967,radio_one,https://www.youtube.com/watch?v=Ho0bfLnAXPs,2014-11-06,2023-06-14,done
jimihendrix,60_AA,hey_joe,cover,studio,1966,single,https://www.youtube.com/watch?v=rXwMrBb2x1Q,2013-02-26,2023-06-14,done
jimihendrix,60_AA,killing_floor,cover,studio,1967,bbc_sessions,https://www.youtube.com/watch?v=Y1mX9Y9pp5w,2014-11-08,2023-06-21,done
jimihendrix,60_AA,hear_my_train_a_comin,original,studio,1969,both_sides_of_the_sky,https://www.youtube.com/watch?v=myifiXG1WUA,2018-02-15,2023-06-14,done
jimihendrix,60_AA,red_house,original,studio,1967,are_you_experienced,https://www.youtube.com/watch?v=_whi9m0SFys,2018-10-16,2023-06-14,done
jimihendrix,60_AA,voodoo_child,original,studio,1968,electric_ladyland,https://www.youtube.com/watch?v=DLGl8Oc484Q,2018-10-16,2023-06-14,done
muddywaters,60_AA,baby_please_dont_go,cover,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=J4i1xOFQggU,2017-04-21,2023-01-24,done
muddywaters,60_AA,i_feel_so_good,cover,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=M91YxEmAK9U,2017-04-21,2023-01-24,done
muddywaters,60_AA,rollin_stone,cover,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=bnsw4sySaxw,2014-09-26,2023-01-24,done
muddywaters,60_AA,i_got_my_brand_on_you,original,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=KYfnMZkJHCE,2017-04-21,2023-01-24,done
muddywaters,60_AA,ive_got_my_mojo_working,original,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=SM_86-k2h9o,2017-04-21,2023-01-24,done
muddywaters,60_AA,tiger_in_your_tank,original,live,1960,muddy_waters_at_newport,https://www.youtube.com/watch?v=fq7Mkx8l1T8,2017-04-21,2023-01-24,done
muddywaters,60_AA,baby_please_dont_go,cover,studio,1953,single,https://www.youtube.com/watch?v=_EOwNitKOyo,2010-04-05,2023-06-14,done
muddywaters,60_AA,i_feel_so_good,cover,studio,1960,muddy_waters_sings_big_bill,https://www.youtube.com/watch?v=msCNnLXCPd4,2018-07-31,2023-06-14,done
muddywaters,60_AA,rollin_stone,cover,studio,1950,single,https://www.youtube.com/watch?v=4T2hygHu8Ci,2009-01-07,2023-06-14,done
muddywaters,60_AA,i_got_my_brand_on_you,original,studio,1960,single,https://www.youtube.com/watch?v=5TlB7yBMLRQ,2011-01-07,2023-06-21,done
muddywaters,60_AA,ive_got_my_mojo_working,original,studio,1956,single,https://www.youtube.com/watch?v=-SBmury81Ws,2012-11-19,2023-06-14,done
muddywaters,60_AA,tiger_in_your_tank,original,studio,1960,single,https://www.youtube.com/watch?v=RMU7Ky-Vg1A,2014-11-08,2023-06-14,done
cream,60_nonAA_nonUS,born_under_a_bad_sign,cover,live,1968,bbc_sessions,https://www.youtube.com/watch?v=mG6rR52jDXw,2019-12-12,2023-09-11,
cream,60_nonAA_nonUS,im_so_glad,cover,live,1968,live_at_the_forum,https://www.youtube.com/watch?v=dEEt5LuM9-0,2020-03-05,2023-04-11,
cream,60_nonAA_nonUS,sitting_on_top_of_the_world,cover,live,1968,live_at_the_forum,https://www.youtube.com/watch?v=Jt76lreLMWM,2020-03-05,2023-04-11,
cream,60_nonAA_nonUS,politician,original,live,1968,live_at_the_forum,https://www.youtube.com/watch?v=JNtKNTCY5pg,2020-03-05,2023-04-11,
cream,60_nonAA_nonUS,sunshine_of_your_love,original,live,1968,live_at_the_forum,https://www.youtube.com/watch?v=a_dhhkv0_uw,2020-03-05,2023-04-11,
cream,60_nonAA_nonUS,white_room,original,live,1968,live_at_the_forum,https://www.youtube.com/watch?v=2WBiVNDCJ1i,2020-03-05,2023-04-11,
cream,60_nonAA_nonUS,born_under_a_bad_sign,cover,studio,1966,wheels_of_fire,https://www.youtube.com/watch?v=f1pzXJuvdAY,2009-05-13,2023-09-11,done
cream,60_nonAA_nonUS,im_so_glad,cover,studio,1966,fresh_cream,https://www.youtube.com/watch?v=_hSiqy9v9FM,2018-07-28,2023-06-22,done
cream,60_nonAA_nonUS,sitting_on_top_of_the_world,cover,studio,1968,wheels_of_fire,https://www.youtube.com/watch?v=QyyFHmNtwiU,2018-06-26,2023-06-22,done
cream,60_nonAA_nonUS,politician,original,studio,1968,wheels_of_fire,https://www.youtube.com/watch?v=WOPDzD_P9gg,2018-06-26,2023-06-22,done
cream,60_nonAA_nonUS,sunshine_of_your_love,original,studio,1967,disraeli_gears,https://www.youtube.com/watch?v=f3y8jf01UY8,2018-12-12,2023-06-22,done
cream,60_nonAA_nonUS,white_room,original,studio,1968,wheels_of_fire,https://www.youtube.com/watch?v=ond4Wp9nPhM,2018-06-26,2023-06-22,done
fleetwoodmac,60_nonAA_nonUS,dust_my_broom,cover,live,1968,live_in_paris,https://www.youtube.com/watch?v=T_2CPywLinc,2011-10-09,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,no_place_to_go,cover,live,1967,live_at_the_marquee_club_london,https://www.youtube.com/watch?v=x_qriwsm0H8,2014-12-21,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,sun_is_shining,cover,live,1968,before_the_beginning,https://www.youtube.com/watch?v=BzARnMo7XQA,2019-11-30,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,black_magic_woman,original,live,1970,live_at_the_boston_tea_party,https://www.youtube.com/watch?v=hRu7Pt42x6Y,2011-09-18,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,merry_go_round,original,live,1969,live_in_amsterdam,https://www.youtube.com/watch?v=i3bRWQNwDf0,2013-07-19,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,stop_messin_around,original,live,1968,live_at_the_bbc,https://www.youtube.com/watch?v=nd-0VzULi6U,2023-05-21,2023-09-26,
fleetwoodmac,60_nonAA_nonUS,dust_my_broom,cover,studio,1968,mr_wonderful,https://www.youtube.com/watch?v=0ZkDQZr7aOY,2016-04-08,2023-09-26,done
fleetwoodmac,60_nonAA_nonUS,no_place_to_go,cover,studio,1968,fleetwood_mac,https://www.youtube.com/watch?v=98iNshKC75Y,2022-12-06,2023-09-26,done
fleetwoodmac,60_nonAA_nonUS,sun_is_shining,cover,studio,1968,fleetwood_mac,https://www.youtube.com/watch?v=kPBiB1-HSsU,2010-12-01,2023-09-26,done
fleetwoodmac,60_nonAA_nonUS,black_magic_woman,original,studio,1968,english_rose,https://www.youtube.com/watch?v=Gw5nh3_rq6g,2017-02-18,2023-09-26,done
fleetwoodmac,60_nonAA_nonUS,merry_go_round,original,studio,1968,fleetwood_mac,https://www.youtube.com/watch?v=7Khxpvq1-O4,2010-06-01,2023-09-26,done
fleetwoodmac,60_nonAA_nonUS,stop_messing_around,original,studio,1968,mr_wonderful,https://www.youtube.com/watch?v=pVbwJzQJnW8,2017-02-18,2023-09-26,done
rollingstones,60_nonAA_nonUS,i_just_want_to_make_love_to_you,cover,live,1964,saturday_club,https://www.youtube.com/watch?v=Lr0q0zlrZXM,2019-01-10,2023-10-09,
rollingstones,60_nonAA_nonUS,little_red_rooster,cover,live,1965,live_1965_music_from_charlie_is_my_darling,https://www.youtube.com/watch?v=8tUMeD-hrMM,2018-07-26,2023-10-09,
rollingstones,60_nonAA_nonUS,you_gotta_move,cover,live,1969,get_yer_ya_yas_out,https://www.youtube.com/watch?v=58nT88kHj8Y,2018-07-26,2023-10-09,
rollingstones,60_nonAA_nonUS,little_by_little,original,live,1964,the_joe_loss_pop_show,https://www.youtube.com/watch?v=iJ64UHlMfDE,2019-01-11,2023-10-09,
rollingstones,60_nonAA_nonUS,midnight_rambler,original,live,1969,live_from_madison_square_garden,https://www.youtube.com/watch?v=jXadHg9DOzs,2018-12-27,2023-10-09,
rollingstones,60_nonAA_nonUS,the_spider_and_the_fly,original,live,1965,out_of_our_heads,https://www.youtube.com/watch?v=TahNdsiCiYk,2019-01-10,2023-10-10,
rollingstones,60_nonAA_nonUS,i_just_want_to_make_love_to_you,cover,studio,1964,the_rolling_stones,https://www.youtube.com/watch?v=idT9zlGk0y0,2019-01-10,2023-10-09,done
rollingstones,60_nonAA_nonUS,little_red_rooster,cover,studio,1965,now,https://www.youtube.com/watch?v=Pv1qTALRiD0,2017-04-04,2023-10-09,done
rollingstones,60_nonAA_nonUS,you_gotta_move,cover,studio,1965,sticky_fingers,https://www.youtube.com/watch?v=mUCoQryE7-k,2010-03-18,2023-10-09,done
rollingstones,60_nonAA_nonUS,little_by_little,original,studio,1964,the_rolling_stones,https://www.youtube.com/watch?v=aEjFDJQiprk,2019-01-10,2023-10-09,done
rollingstones,60_nonAA_nonUS,midnight_rambler,original,studio,1969,let_it_bleed,https://www.youtube.com/watch?v=Xzn9UFFVkqg,2015-11-13,2023-10-09,done
rollingstones,60_nonAA_nonUS,the_spider_and_the_fly,original,studio,1965,yeah_yeah,https://www.youtube.com/watch?v=l9hHm78qKbQ,2018-07-11,2023-10-10,done
savoybrown,60_nonAA_nonUS,mr_downchild,cover,live,1968,live_on_air,https://www.youtube.com/watch?v=fokjv0fEcck,2022-01-28,2023-10-10,
savoybrown,60_nonAA_nonUS,rock_me_baby,cover,live,1971,live_at_the_kinetic_playground,https://www.youtube.com/watch?v=Bc4dnESxfei,2011-05-01,2023-10-10,
savoybrown,60_nonAA_nonUS,walking_by_myself,cover,live,1968,live_on_air,https://www.youtube.com/watch?v=-NPqlgSQrz0,2022-01-28,2023-10-10,done
savoybrown,60_nonAA_nonUS,a_little_more_wine,original,live,1969,hellbound_train_live,https://www.youtube.com/watch?v=hBiJy8_1iOo,2021-07-21,2023-10-10,done
savoybrown,60_nonAA_nonUS,hard_way_to_go,original,live,1969,hellbound_train_live,https://www.youtube.com/watch?v=Zx-UvQivrjU,2021-07-21,2023-10-10,
savoybrown,60_nonAA_nonUS,im_tired,original,live,1969,hellbound_train_live,https://www.youtube.com/watch?v=XOnGrKTm2fw,2021-07-21,2023-10-10,
savoybrown,60_nonAA_nonUS,mr_downchild,cover,studio,1968,getting_to_the_point,https://www.youtube.com/watch?v=NJVHwMS_ueM,2012-02-10,2023-10-10,done
savoybrown,60_nonAA_nonUS,rock_me_baby,cover,studio,1968,shake_down,https://www.youtube.com/watch?v=tT6-lGGO7Eg,2009-05-28,2023-10-10,done
savoybrown,60_nonAA_nonUS,walking_by_myself,cover,studio,1968,getting_to_the_point,https://www.youtube.com/watch?v=gg1D6WyRRWs,2022-11-13,2023-10-10,done
savoybrown,60_nonAA_nonUS,a_little_more_wine,original,studio,1970,raw_sienna,https://www.youtube.com/watch?v=HgWbSNQUQiw,2022-07-19,2023-10-10,done
savoybrown,60_nonAA_nonUS,hard_way_to_go,original,studio,1970,raw_sienna,https://www.youtube.com/watch?v=vr9Seiwvio0,2016-07-04,2023-10-10,done
savoybrown,60_nonAA_nonUS,im_tired,original,studio,1969,where_am_i,https://www.youtube.com/watch?v=cxzzmBoNMMA,2018-11-12,2023-10-10,done
tenyearsafter,60_nonAA_nonUS,help_me,cover,live,1970,live_at_the_fillmore_east,https://www.youtube.com/watch?v=64Lletbhnz8,2022-06-21,2023-10-12,
tenyearsafter,60_nonAA_nonUS,i_woke_up_this_morning,cover,live,1970,live_at_the_fillmore_east,https://www.youtube.com/watch?v=FC_fTxC2ElM,2022-06-21,2023-10-12,
tenyearsafter,60_nonAA_nonUS,spoonful,cover,live,1970,live_at_the_fillmore_east,https://www.youtube.com/watch?v=6ipyWTCPcuU,2022-06-21,2023-10-12,
tenyearsafter,60_nonAA_nonUS,one_of_these_days,original,live,1971,endless_highway,https://www.youtube.com/watch?v=i0Jw4OjF3Qc,2023-04-05,2023-10-12,
tenyearsafter,60_nonAA_nonUS,rock_your_mama,original,live,1968,undead,https://www.youtube.com/watch?v=c3n81EdRoi0,2018-08-24,2023-10-12,
tenyearsafter,60_nonAA_nonUS,spider_in_my_web,original,live,1968,undead,https://www.youtube.com/watch?v=D40h4u7As6c,2018-07-26,2023-10-12,
tenyearsafter,60_nonAA_nonUS,help_me,cover,studio,1967,ten_years_after,https://www.youtube.com/watch?v=TkvTWxc99og,2018-07-27,2023-10-12,done
tenyearsafter,60_nonAA_nonUS,i_woke_up_this_morning,cover,studio,1969,ssssh,https://www.youtube.com/watch?v=si6PUBe_n1Y,2020-02-08,2023-10-12,done
tenyearsafter,60_nonAA_nonUS,spoonful,cover,studio,1967,ten_years_after,https://www.youtube.com/watch?v=TGUUiyHyLpA,2018-07-26,2023-10-12,done
tenyearsafter,60_nonAA_nonUS,one_of_these_days,original,studio,1971,a_space_in_time,https://www.youtube.com/watch?v=k_xSw6LlcUi,2020-02-06,2023-10-12,done
tenyearsafter,60_nonAA_nonUS,rock_your_mama,original,studio,1967,ten_years_after,https://www.youtube.com/watch?v=mz1HUZp2kgU,2018-07-27,2023-10-12,done
tenyearsafter,60_nonAA_nonUS,spider_in_my_web,original,studio,1967,ten_years_after,https://www.youtube.com/watch?v=b3xJGXDXvxo,2018-07-26,2023-10-12,done
allmanbrothers,60_nonAA_US,hoochie_coochie_man,cover,live,1970,live_at_the_atlanta_international_pop_festival,https://www.youtube.com/watch?v=h3eir5V2xvY,2020-10-22,2023-06-23,done
allmanbrothers,60_nonAA_US,statesboro_blues,cover,live,1971,live_at_the_fillmore_east,https://www.youtube.com/watch?v=UovEQyL-csA,2018-08-31,2023-06-23,done
allmanbrothers,60_nonAA_US,trouble_no_more,cover,live,1971,live_at_the_fillmore_east,https://www.youtube.com/watch?v=O86YPX21jEk,2018-11-01,2023-06-23,done
allmanbrothers,60_nonAA_US,dont_keep_me_wondering,original,live,1971,live_at_the_fillmore_east,https://www.youtube.com/watch?v=yrmWfaFvJXA,2018-12-06,2023-06-23,done
allmanbrothers,60_nonAA_US,every_hungry_woman,original,live,1970,live_at_the_atlanta_international_pop_festival,https://www.youtube.com/watch?v=ttnOdHYvRd8,2020-10-22,2023-06-23,done
allmanbrothers,60_nonAA_US,whipping_post,original,live,1971,live_at_the_fillmore_east,https://www.youtube.com/watch?v=gZRdZhfhqhw,2018-08-31,2023-06-23,done
allmanbrothers,60_nonAA_US,hoochie_coochie_man,cover,studio,1970,idlewild_south,https://www.youtube.com/watch?v=3i7Hh_mjkUU,2018-09-04,2023-06-23,done
allmanbrothers,60_nonAA_US,statesboro_blues,cover,studio,1970,idlewild_south,https://www.youtube.com/watch?v=w_KU2ZLhlYA,2018-08-31,2023-06-23,done
allmanbrothers,60_nonAA_US,trouble_no_more,cover,studio,1969,the_allman_brothers_band,https://www.youtube.com/watch?v=xtVaehHadmc,2018-08-31,2023-06-23,done
allmanbrothers,60_nonAA_US,dont_keep_me_wondering,original,studio,1970,idlewild_south,https://www.youtube.com/watch?v=YoxxUmlymVU,2018-08-31,2023-06-23,done
allmanbrothers,60_nonAA_US,every_hungry_woman,original,studio,1969,the_allman_brothers_band,https://www.youtube.com/watch?v=5XK2DDoAWTc,2018-10-30,2023-06-23,done
allmanbrothers,60_nonAA_US,whipping_post,original,studio,1969,the_allman_brothers_band,https://www.youtube.com/watch?v=KnoGi4DR-vi,2018-06-26,2023-06-23,done
cannedheat,60_nonAA_US,bring_it_on_home,cover,live,1969,live_at_the_ark,https://www.youtube.com/watch?v=iMdir2Ln9Vg,2021-05-10,2023-03-14,done
cannedheat,60_nonAA_US,catfish_blues,cover,live,1969,live_at_the_ark,https://www.youtube.com/watch?v=iMdir2Ln9Vg,2021-05-10,2023-03-14,done
cannedheat,60_nonAA_US,going_up_to_the_country,cover,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=RKsgXHuZaaY,2015-11-14,2023-03-14,done
cannedheat,60_nonAA_US,future_blues,original,live,1970,live_at_beat_club,https://www.youtube.com/watch?v=qjfP-C8nzyg,2019-01-03,2023-06-22,done
cannedheat,60_nonAA_US,im_her_man,original,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=RKsgXHuZaaY,2015-11-14,2023-03-14,done
cannedheat,60_nonAA_US,move_on_down_the_road,original,live,1970,move_on_down_the_road,https://www.youtube.com/watch?v=K3-lGSo7JyM,2020-07-21,2023-06-22,done
cannedheat,60_nonAA_US,bring_it_on_home,cover,studio,1967,the_boogie_house_tapes,https://www.youtube.com/watch?v=5Be2sfwwP80,2014-11-08,2023-06-22,done
cannedheat,60_nonAA_US,catfish_blues,cover,studio,1967,canned_heat,https://www.youtube.com/watch?v=eYLyvZfN5DE,2009-09-03,2023-06-22,done
cannedheat,60_nonAA_US,going_up_to_the_country,cover,studio,1969,living_the_blues,https://www.youtube.com/watch?v=4eQMA_noRYQ,2017-03-02,2023-06-22,done
cannedheat,60_nonAA_US,future_blues,original,studio,1970,future_blues,https://www.youtube.com/watch?v=wRi_l3Zj5uo,2017-03-02,2023-06-22,done
cannedheat,60_nonAA_US,im_her_man,original,studio,1969,hallelujah,https://www.youtube.com/watch?v=4C_wnZSDYTA,2019-07-03,2023-06-22,done
cannedheat,60_nonAA_US,move_on_down_the_road,original,studio,1970,move_on_down_the_road,https://www.youtube.com/watch?v=ijKUBrRRh0Q,2014-11-09,2023-06-22,done
janisjoplin,60_nonAA_US,down_on_me,cover,live,1968,live_at_the_winterland_ballroom,https://www.youtube.com/watch?v=oJiw6s1ysX0,2017-01-26,2023-06-28,done
janisjoplin,60_nonAA_US,piece_of_my_heart,cover,live,1968,live_at_the_winterland_ballroom,https://www.youtube.com/watch?v=0QfHuz-5xj4,2017-01-26,2023-06-28,done
janisjoplin,60_nonAA_US,summertime,cover,live,1968,live_at_the_winterland_ballroom,https://www.youtube.com/watch?v=N9E6wwpekyk,2017-01-26,2023-06-28,done
janisjoplin,60_nonAA_US,i_need_a_man_to_love,original,live,1968,live_at_the_winterland_ballroom,https://www.youtube.com/watch?v=a3uW-kOj3Vc,2017-01-26,2023-06-23,done
janisjoplin,60_nonAA_US,kozmic_blues,original,live,1969,live_at_woodstock,https://www.youtube.com/watch?v=NVC1y-51exc,2017-06-22,2023-06-28,done
janisjoplin,60_nonAA_US,women_is_losers,original,live,1966,live_at_the_avalon_ballroom,https://www.youtube.com/watch?v=B-NP6a6R250,2016-02-21,2023-09-05,done
janisjoplin,60_nonAA_US,down_on_me,cover,studio,1967,big_brother_and_the_holding_company,https://www.youtube.com/watch?v=bijagAAi-ZM,2017-02-19,2023-06-28,done
janisjoplin,60_nonAA_US,piece_of_my_heart,cover,studio,1968,cheap_thrills,https://www.youtube.com/watch?v=SCngPse1iii,2018-04-18,2023-06-28,done
janisjoplin,60_nonAA_US,summertime,cover,studio,1968,cheap_thrills,https://www.youtube.com/watch?v=A24JZkgvNv4,2013-01-09,2023-06-28,done
